id,Scholar,Activist,Monumental Memorialization,Mention of Scholarly Work,Social/Political Advocacy,Coalition Building,Out of the Mouth of Academics,Out of the Mouth of Activists,Collective Synecdoche,file_content
113,0,0,1,0,0,0,1,0,0,"User: Henry Louis Gates, Jr., chairman of Harvard's Department of Afro-American Studies and director of the W. E. B. Du Bois Institute for Afro-American Research, described Professor West as ""one of America's most important public intellectuals, and a formidable scholar by any measure.""
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable [Du Bois is not described as a scholar; the passage focuses on Professor West and Henry Louis Gates, Jr.]
   - Activist: Not applicable [Du Bois is not described as an activist; the passage focuses on Professor West and Henry Louis Gates, Jr.]

2. **General Themes**:
    - Monumental Memorialization: Applicable [The W. E. B. Du Bois Institute for Afro-American Research is an example of monumental memorialization.]
    - Mention of Scholarly Work: Not applicable [No specific scholarly work or major theoretical concepts by Du Bois are mentioned or quoted.]
    - Social/Political Advocacy: Not applicable [No mention or implication of social or political advocacy by Du Bois.]

3. **Canonization Processes**:
    - Coalition Building: Not applicable [The passage does not describe Du Bois as building coalitions.]
    - Out of the Mouth of Academics: Applicable [Henry Louis Gates, Jr., an academic, is engaging with Du Bois' legacy by directing an institute named after him.]
    - Out of the Mouth of Activists: Not applicable [No specific activists or activist organizations are engaging with Du Bois' work or legacy.]
    - Collective Synecdoche: Not applicable [Du Bois is not mentioned alongside other representative people to symbolize a facet of culture, era, or ideology.]

**Codes Applied**:
- Monumental Memorialization
- Out of the Mouth of Academics
"
107,0,0,0,1,0,0,0,0,0,"User: ""I came mostly for the trade union people,"" Rogovin told me not long ago. ""I was a product of the Great Depression and what I saw and experienced myself made me politically active."" When I asked him if he thought of his photography as explicitly political, Rogovin said, ""I like to photograph people with problems."" He purchased a used camera in 1942 but did not become serious about photography until 1958, when he began taking photographs in storefront churches on the East Side of Buffalo. A collection of those photographs was published in Aperture in 1962, with an introduction by W. E. B. Du Bois.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable because Du Bois is not described as a scholar or intellectual, nor are his ideas on social theory mentioned.
   - Activist: Not applicable because Du Bois is not explicitly called an ""activist"" or ""leader"", nor is his political or social activism noted or implied.

2. **General Themes**:
    - Monumental Memorialization: Not applicable because there is no mention of an enduring cultural object named after Du Bois.
    - Mention of Scholarly Work: Applicable because Du Bois wrote an introduction for a collection of photographs, which implies engagement with scholarly work.
    - Social/Political Advocacy: Not applicable because there is no mention or implication of Du Bois's involvement in social or political advocacy in this context.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because there is no description of Du Bois establishing his reputation through organizational and institutional sponsorship.
    - Out of the Mouth of Academics: Not applicable because there is no specific member of an academic organization engaging with Du Bois’ work or representing him as a concept.
    - Out of the Mouth of Activists: Not applicable because there is no specific member of an activist organization engaging with Du Bois’ work or representing him as a concept.
    - Collective Synecdoche: Not applicable because Du Bois is not mentioned alongside other famous intellectuals, activists, or public figures to represent a facet of culture, era, or ideology.

**Codes Applied**:
- Mention of Scholarly Work
"
111,0,0,0,0,1,0,0,0,0,"User: Joe Biden is not W.E.B. Du Bois, let alone Malcolm X. But the party he leads now faces chronic racist disenfranchisement. The more the Democratic Party becomes a vehicle for Black political empowerment, the less its votes count.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable. Du Bois is not described as a scholar or intellectual in this passage.
   - Activist: Not applicable. Du Bois is not explicitly called an ""activist"" or ""leader"", nor is his political or social activism noted or implied.

2. **General Themes**:
    - Monumental Memorialization: Not applicable. There is no mention of any cultural object named after Du Bois.
    - Mention of Scholarly Work: Not applicable. There is no mention or quotation of Du Bois's academic works or major theoretical concepts.
    - Social/Political Advocacy: Applicable. The passage implies a comparison of Biden to Du Bois in the context of Black political empowerment, which is a form of social/political advocacy.

3. **Canonization Processes**:
    - Coalition Building: Not applicable. There is no description of Du Bois as an agent establishing his reputation through organizational and institutional sponsorship.
    - Out of the Mouth of Academics: Not applicable. There is no specific member of an academic organization engaging with Du Bois’ work or representation.
    - Out of the Mouth of Activists: Not applicable. There is no specific member of an activist organization engaging with Du Bois’ work or representation.
    - Collective Synecdoche: Not applicable. Du Bois is not listed alongside two or more representative people to symbolize a facet of culture, era, or ideology.

**Codes Applied**:
- Social/Political Advocacy
"
105,0,1,0,1,1,0,0,0,0,"User: During the Civil War, slaves freed themselves by walking to Union lines. What was a trickle in 1861 became a flood by 1864, as thousands of self-emancipated slaves followed Union soldiers. What the pioneering civil rights activist W.E.B. Du Bois called the “general strike” of slaves changed the outcome of the war, forcing a reluctant Lincoln administration to move toward the Emancipation Proclamation and then the 13th Amendment, all while slowing the Confederate war effort by undermining the labor force and thus the economy. Slaves could not have won the war by themselves, but their actions were crucial in deciding the war and creating its moral impact. 
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable [Du Bois is mentioned as a civil rights activist, not in the context of his scholarly work].
   - Activist: Applicable [Du Bois is described as a ""pioneering civil rights activist,"" which directly implies his role in activism].

2. **General Themes**:
    - Monumental Memorialization: Not applicable [No cultural object is named after Du Bois in this passage].
    - Mention of Scholarly Work: Applicable [The term ""general strike"" refers to a concept Du Bois wrote about in his scholarly work].
    - Social/Political Advocacy: Applicable [The passage discusses Du Bois's interpretation of historical social activism, namely the self-emancipation of slaves during the Civil War].

3. **Canonization Processes**:
    - Coalition Building: Not applicable [There is no mention of Du Bois building coalitions].
    - Out of the Mouth of Academics: Not applicable [No specific academic is engaging with Du Bois's work in this passage].
    - Out of the Mouth of Activists: Not applicable [No specific activist or activist organization is engaging with Du Bois's work in this passage].
    - Collective Synecdoche: Not applicable [Du Bois is not listed alongside other figures to represent a facet of culture, era, or ideology].

**Codes Applied**:
- Activist
- Mention of Scholarly Work
- Social/Political Advocacy
"
68,1,1,0,1,1,0,1,0,0,"User: Professor Kilson encountered Du Bois, the pioneering urban sociologist who was a founder of the N.A.A.C.P., as a freshman at Lincoln University, a historically black college in Oxford, Pa. Du Bois had come to the campus to encourage its students to become part of the educated, community-based black leadership he called “The Talented Tenth,” calling on them to help improve the lives of needy black people. Du Bois remained an influence throughout Professor Kilson’s career. In his book “Transformation of the African-American Intelligentsia, 1880-2012” (2014), he wrote that “it is a moral imperative for today’s variant of Du Bois’s ‘Talented Tenth’ to mobilize its new socioeconomic and political resources to help ameliorate some of the social crises that now plague about 40 percent of African-American families.”
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Applicable because Du Bois is described as a pioneering urban sociologist and founder of the NAACP, indicating his scholarly and intellectual contributions.
   - Activist: Applicable because Du Bois is mentioned as encouraging students to become leaders and improve the lives of black people, which is a form of activism.

2. **General Themes**:
    - Monumental Memorialization: Not applicable because there is no mention of any cultural object named after Du Bois.
    - Mention of Scholarly Work: Applicable because Du Bois's concept of ""The Talented Tenth"" is directly mentioned, indicating a reference to his scholarly work.
    - Social/Political Advocacy: Applicable because Du Bois is depicted as advocating for educated black leadership and community improvement, which are forms of social and political advocacy.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because there is no mention of Du Bois building coalitions through organizational or institutional sponsorship.
    - Out of the Mouth of Academics: Applicable because Professor Kilson, a member of an academic institution, is engaging with Du Bois's work and concepts in his book.
    - Out of the Mouth of Activists: Not applicable because there is no specific member of an activist organization named or described as engaging with Du Bois's work.
    - Collective Synecdoche: Not applicable because Du Bois is not mentioned alongside other individuals to represent a facet of culture, era, or ideology.

**Codes Applied**:
- Scholar
- Activist
- Mention of Scholarly Work
- Social/Political Advocacy
- Out of the Mouth of Academics
"
40,0,0,1,1,0,0,1,0,0,"User: The New York Times, The Wall Street Journal, The Chicago Tribune and The Oregonian in Portland each received two awards. The author David Levering Lewis was among the winners in the arts for ''W. E. B. Du Bois: The Fight for Equality and the American Century, 1919-1963.'' B8
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable because the passage does not describe Du Bois as a scholar or intellectual, it merely mentions a book about him.
   - Activist: Not applicable because the passage does not describe Du Bois as an activist or leader, nor does it discuss his activism.

2. **General Themes**:
    - Monumental Memorialization: Applicable because the book title ""W. E. B. Du Bois: The Fight for Equality and the American Century, 1919-1963"" suggests a work that contributes to Du Bois's enduring legacy.
    - Mention of Scholarly Work: Applicable because the book title implies a discussion of Du Bois's work within the context of his fight for equality, which is likely to include his scholarly contributions.
    - Social/Political Advocacy: Not applicable because the passage does not discuss social or political advocacy, it only mentions the title of a book about Du Bois.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because there is no mention of Du Bois building coalitions or establishing his reputation through organizational or institutional sponsorship.
    - Out of the Mouth of Academics: Applicable because David Levering Lewis, an academic author, is engaging with Du Bois' work through his book.
    - Out of the Mouth of Activists: Not applicable because there is no mention of an activist or activist organization engaging with Du Bois' work.
    - Collective Synecdoche: Not applicable because Du Bois is not mentioned alongside other individuals to represent a culture, era, or ideology.

**Codes Applied**:
- Monumental Memorialization
- Mention of Scholarly Work
- Out of the Mouth of Academics
"
54,1,0,0,1,0,0,0,0,1,"User: Fortunately, many of the es says are free of racism and Communist dogmatism. There are five brief, but excellent es says by Zora Neale Hurston on black speech, religion and mu sic, an analysis of the still neglected black poet Sterling Brown (one of the editors of “The Negro Caravan”) by Alain Locke, W. E. B. Du Bois on “Black America” and George Padmore on Africa.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Applicable because Du Bois is mentioned in the context of contributing an essay, which implies scholarly work.
   - Activist: Not applicable because there is no mention of activism or leadership roles.

2. **General Themes**:
    - Monumental Memorialization: Not applicable because there is no mention of any cultural object named after Du Bois.
    - Mention of Scholarly Work: Applicable because Du Bois is mentioned as having written an essay, which is a form of scholarly work.
    - Social/Political Advocacy: Not applicable because the passage does not discuss social or political advocacy related to Du Bois.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because there is no mention of Du Bois building coalitions or establishing his reputation through organizational sponsorship.
    - Out of the Mouth of Academics: Not applicable because there is no specific academic engaging with Du Bois' work or representing him as a concept.
    - Out of the Mouth of Activists: Not applicable because there is no specific activist engaging with Du Bois' work or representing him as a concept.
    - Collective Synecdoche: Applicable because Du Bois is listed alongside other notable figures like Zora Neale Hurston and Alain Locke, representing a facet of culture or ideology.

**Codes Applied**:
- Scholar
- Mention of Scholarly Work
- Collective Synecdoche
"
83,0,0,0,0,0,0,0,0,0,"User: Mr. Clayton recalled his mother's longing -- and inability -- to find a home for her collection, where it could be used by everyone from esteemed scholars to black teenagers who have yet to hear of W. E. B. Du Bois. ""Culture is the measure of a civilization,"" said Mr. Clayton, who left his job as an art teacher to shepherd his mother's collection. ""Without evidence of a culture, there is no proof that a people exists.""
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not directly applicable [Du Bois is mentioned in relation to scholars, but the passage does not specifically characterize him as a scholar].
   - Activist: Not applicable [The passage does not mention Du Bois's activism or leadership roles].

2. **General Themes**:
    - Monumental Memorialization: Not applicable [The passage does not mention any cultural object named after Du Bois].
    - Mention of Scholarly Work: Not applicable [While Du Bois is mentioned in the context of being known by scholars, his scholarly work is not explicitly mentioned or quoted].
    - Social/Political Advocacy: Not applicable [The passage does not discuss Du Bois's advocacy or social/political activism].

3. **Canonization Processes**:
    - Coalition Building: Not applicable [The passage does not describe Du Bois as building coalitions or establishing his reputation through organizational support].
    - Out of the Mouth of Academics: Not applicable [No specific member of an academic organization is engaging with Du Bois' work or using him to represent a concept].
    - Out of the Mouth of Activists: Not applicable [No specific member of an activist organization is engaging with Du Bois' work or using him to represent a concept].
    - Collective Synecdoche: Not applicable [Du Bois is not mentioned alongside other individuals to represent a facet of culture, era, or ideology].

**Codes Applied**:
- None
"
97,0,1,0,0,1,0,0,0,0,"User: Outside the church, attempts to organize national self-help groups had checkered histories. Booker T. Washington's National Negro Business League, formed to aid small black businesses, met resistance from both whites and black leaders like W. E. B. Du Bois, who objected to Washington's acceptance of racial segregation.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable [Du Bois is mentioned as a black leader, but there is no specific reference to his scholarship or intellectual contributions].
   - Activist: Applicable [Du Bois is described as a black leader who resisted Booker T. Washington's approach, implying his active engagement in social and political matters].

2. **General Themes**:
    - Monumental Memorialization: Not applicable [There is no mention of any cultural object named after Du Bois].
    - Mention of Scholarly Work: Not applicable [The passage does not mention or quote any of Du Bois's academic works or major theoretical concepts].
    - Social/Political Advocacy: Applicable [Du Bois's objection to Washington's acceptance of racial segregation implies his advocacy for social and political change].

3. **Canonization Processes**:
    - Coalition Building: Not applicable [The passage does not describe Du Bois as building coalitions or establishing his reputation through organizational and institutional sponsorship].
    - Out of the Mouth of Academics: Not applicable [No specific member of an academic organization is engaging with Du Bois' work or representation in this passage].
    - Out of the Mouth of Activists: Not applicable [No specific member of an activist organization is engaging with Du Bois' work or representation in this passage].
    - Collective Synecdoche: Not applicable [Du Bois is not mentioned alongside other representative people to symbolize a facet of culture, era, or ideology].

**Codes Applied**:
- Activist
- Social/Political Advocacy
"
96,0,1,0,0,1,0,0,0,0,"User: In the mid-1920s, W. E. B. Du Bois began a letter-writing campaign, demanding that book publishers, newspaper editors and magazines capitalize the N in Negro when referring to Black people. Even though Du Bois himself didn’t use the word Negro consistently — one of his most famous works, after all, is “The Souls of Black Folk” — it was the official name for the race, and as such, Du Bois wanted that word to confer respect on the page as well as in daily life.  In 1926, The New York Times denied his request, as did most other newspapers. In 1929, when the editor for the Encyclopaedia Britannica informed Du Bois that Negro would be lowercased in the article he had submitted for publication, Du Bois quickly wrote a heated retort that called “the use of a small letter for the name of twelve million Americans and two hundred million human beings a personal insult.” The editor changed his mind and conceded to the capital N, as did many other mainstream publications including The Atlantic Monthly and, eventually, The New York Times. 
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable because the passage does not describe Du Bois as a scholar or intellectual in connection to Black politics, racial identity, or social theory.
   - Activist: Applicable because the passage describes Du Bois's active campaign to change the way Black people were referred to in print, which is a form of social activism.

2. **General Themes**:
    - Monumental Memorialization: Not applicable because the passage does not mention any cultural objects named after Du Bois.
    - Mention of Scholarly Work: Not applicable because the passage does not mention or quote academic works or major theoretical concepts by Du Bois.
    - Social/Political Advocacy: Applicable because the passage discusses Du Bois's advocacy for the respect and dignity of Black people through the capitalization of the word ""Negro.""

3. **Canonization Processes**:
    - Coalition Building: Not applicable because the passage does not describe Du Bois building a reputation through organizational and institutional sponsorship.
    - Out of the Mouth of Academics: Not applicable because the passage does not mention a specific member of an academic organization engaging with Du Bois' work.
    - Out of the Mouth of Activists: Not applicable because the passage does not mention a specific member of an activist organization engaging with Du Bois' work.
    - Collective Synecdoche: Not applicable because Du Bois is not mentioned alongside other famous intellectuals, activists, or public figures to represent a facet of culture, era, or ideology.

**Codes Applied**:
- Activist
- Social/Political Advocacy
"
82,0,1,0,0,1,0,1,0,0,"User: Plates and shoelaces from the backyard of the home of the civil rights pioneer W. E. B. Du Bois may yield clues to the lives of blacks in the Berkshires before the Civil War, an archeologist says. The archeologist, Robert Paynter, a professor at the University of Massachusetts at Amherst, said he was sifting through the property for hints of the daily existence of people who may have lived there 150 years before Du Bois's death in 1963. Du Bois was a founder of the National Association for the Advancement of Colored People and a leader in the Pan-African movement. Although he described his upbringing in his autobiography, little is known about his ancestors and other black families who lived in the Berkshire Hills after the Revolutionary War.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable [Du Bois is not described as a scholar or intellectual in this passage].
   - Activist: Applicable [Du Bois is described as a founder of the NAACP and a leader in the Pan-African movement, which implies his role as an activist].

2. **General Themes**:
    - Monumental Memorialization: Not applicable [No cultural object is named after Du Bois in this passage].
    - Mention of Scholarly Work: Not applicable [No mention of Du Bois's scholarly work or major theoretical concepts].
    - Social/Political Advocacy: Applicable [The passage mentions Du Bois's role in the NAACP and the Pan-African movement, which are forms of social and political advocacy].

3. **Canonization Processes**:
    - Coalition Building: Not applicable [The passage does not describe Du Bois as building coalitions or establishing his reputation through organizational and institutional sponsorship].
    - Out of the Mouth of Academics: Applicable [The passage mentions Robert Paynter, a professor, who is engaging with Du Bois's home and history, which is an engagement with Du Bois's work or representation].
    - Out of the Mouth of Activists: Not applicable [No specific member of an activist organization is engaging with Du Bois’s work or representation in this passage].
    - Collective Synecdoche: Not applicable [Du Bois is not mentioned alongside other representative people to symbolize a facet of culture, era, or ideology].

**Codes Applied**:
- Activist
- Social/Political Advocacy
- Out of the Mouth of Academics
"
55,1,0,0,1,1,0,0,0,0,"User: This — the extent to which democracy in the South threatened to undermine the imperatives of capital — was simply too much for Northern industry to bear. And so it turned against abolition-democracy, already faltering as it was in the face of Southern reaction. “Brute force was allowed to use its unchecked power,” Du Bois writes, “to destroy the possibility of democracy in the South, and thereby make the transition from democracy to plutocracy all the easier and more inevitable.”
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Applicable because Du Bois's writing is quoted, indicating his role as a scholar.
   - Activist: Not applicable because the passage does not discuss his activism or leadership roles.

2. **General Themes**:
    - Monumental Memorialization: Not applicable because there is no mention of any cultural object named after Du Bois.
    - Mention of Scholarly Work: Applicable because the passage directly quotes Du Bois's scholarly writing.
    - Social/Political Advocacy: Applicable because the quote engages with the political critique of democracy and plutocracy, reflecting Du Bois's advocacy through his scholarship.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because there is no mention of Du Bois building coalitions or organizational sponsorship.
    - Out of the Mouth of Academics: Not applicable because there is no specific academic engaging with Du Bois's work in this passage.
    - Out of the Mouth of Activists: Not applicable because there is no specific activist or activist organization engaging with Du Bois's work in this passage.
    - Collective Synecdoche: Not applicable because Du Bois is not mentioned alongside other figures to represent a broader concept or culture.

**Codes Applied**:
- Scholar
- Mention of Scholarly Work
- Social/Political Advocacy
"
